epoch,accuracy,loss,val_accuracy,val_loss
1,0.28869467973709106,2.5569114685058594,0.30161646008491516,2.107445240020752
2,0.30199968814849854,2.098984479904175,0.30345335602760315,2.085099935531616
3,0.30160605907440186,2.090064287185669,0.30161646008491516,2.0876541137695312
4,0.3009762167930603,2.087999105453491,0.30161646008491516,2.0862109661102295
5,0.3011336922645569,2.0870468616485596,0.30161646008491516,2.086010694503784
6,0.3026295006275177,2.084726572036743,0.30161646008491516,2.0861656665802
7,0.3028656840324402,2.083893060684204,0.30161646008491516,2.086153030395508
8,0.3026295006275177,2.0842700004577637,0.30161646008491516,2.086092472076416
9,0.302708238363266,2.0839695930480957,0.30161646008491516,2.086256504058838
